Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
1970-01-01 00:00:00.000002022,The King's Daughter,136.819,353,popular,Romance,1970
1970-01-01 00:00:00.000002022,The King's Daughter,136.819,353,popular,History,1970
1970-01-01 00:00:00.000002018,Deadpool 2,136.303,14395,popular,Action,1970
1970-01-01 00:00:00.000002018,Deadpool 2,136.303,14395,popular,Comedy,1970
1970-01-01 00:00:00.000002018,Deadpool 2,136.303,14395,popular,Adventure,1970
1970-01-01 00:00:00.000002017,The Fate of the Furious,136.14,8785,average,Action,1970
1970-01-01 00:00:00.000002017,The Fate of the Furious,136.14,8785,average,Crime,1970
1970-01-01 00:00:00.000002017,The Fate of the Furious,136.14,8785,average,Thriller,1970
1970-01-01 00:00:00.000002008,Hancock,135.893,7944,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002008,Hancock,135.893,7944,below_avg,Action,1970
1970-01-01 00:00:00.000002014,The Hunger Games: Mockingjay - Part 1,135.46,13384,average,Science Fiction,1970
1970-01-01 00:00:00.000002014,The Hunger Games: Mockingjay - Part 1,135.46,13384,average,Adventure,1970
1970-01-01 00:00:00.000002014,The Hunger Games: Mockingjay - Part 1,135.46,13384,average,Thriller,1970
1970-01-01 00:00:00.000001994,Dragon Ball Z: Broly – Second Coming,135.183,503,average,Animation,1970
1970-01-01 00:00:00.000001994,Dragon Ball Z: Broly – Second Coming,135.183,503,average,Action,1970
1970-01-01 00:00:00.000001994,Dragon Ball Z: Broly – Second Coming,135.183,503,average,Science Fiction,1970
1970-01-01 00:00:00.000002013,The Conjuring,134.742,9169,popular,Horror,1970
1970-01-01 00:00:00.000002013,The Conjuring,134.742,9169,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Sweet & Sour,134.71,82,popular,Comedy,1970
1970-01-01 00:00:00.000002021,Sweet & Sour,134.71,82,popular,Romance,1970
1970-01-01 00:00:00.000002021,The Belly of the Sea,134.626,2,not_popular,Drama,1970
1970-01-01 00:00:00.000002020,Grisaia: Phantom Trigger The Animation,134.436,2,not_popular,Action,1970
1970-01-01 00:00:00.000002020,Grisaia: Phantom Trigger The Animation,134.436,2,not_popular,Animation,1970
1970-01-01 00:00:00.000002016,Fantastic Beasts and Where to Find Them,133.611,16206,popular,Adventure,1970
1970-01-01 00:00:00.000002016,Fantastic Beasts and Where to Find Them,133.611,16206,popular,Fantasy,1970
1970-01-01 00:00:00.000002013,World War Z,133.445,12838,average,Action,1970
1970-01-01 00:00:00.000002013,World War Z,133.445,12838,average,Drama,1970
1970-01-01 00:00:00.000002013,World War Z,133.445,12838,average,Horror,1970
1970-01-01 00:00:00.000002013,World War Z,133.445,12838,average,Science Fiction,1970
1970-01-01 00:00:00.000002013,World War Z,133.445,12838,average,Thriller,1970
1970-01-01 00:00:00.000002021,"Barbie: Big City, Big Dreams",133.008,107,popular,Animation,1970
1970-01-01 00:00:00.000002021,"Barbie: Big City, Big Dreams",133.008,107,popular,Music,1970
1970-01-01 00:00:00.000002021,"Barbie: Big City, Big Dreams",133.008,107,popular,Family,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Animation,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Action,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Adventure,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Comedy,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Family,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Fantasy,1970
1970-01-01 00:00:00.000002021,Teen Titans Go! See Space Jam,132.875,167,average,Science Fiction,1970
1970-01-01 00:00:00.000002021,Jolt,132.823,879,average,Action,1970
1970-01-01 00:00:00.000002021,Jolt,132.823,879,average,Comedy,1970
1970-01-01 00:00:00.000002020,Once Upon a Snowman,132.549,416,average,Animation,1970
1970-01-01 00:00:00.000002020,Once Upon a Snowman,132.549,416,average,Family,1970
1970-01-01 00:00:00.000002020,Once Upon a Snowman,132.549,416,average,Comedy,1970
1970-01-01 00:00:00.000002020,Once Upon a Snowman,132.549,416,average,Fantasy,1970
1970-01-01 00:00:00.000002021,Outlaws,131.359,122,average,Crime,1970
1970-01-01 00:00:00.000002021,Mortal Kombat Legends: Battle of the Realms,131.35,233,popular,Animation,1970
1970-01-01 00:00:00.000002021,Mortal Kombat Legends: Battle of the Realms,131.35,233,popular,Action,1970
1970-01-01 00:00:00.000002021,Mortal Kombat Legends: Battle of the Realms,131.35,233,popular,Fantasy,1970
1970-01-01 00:00:00.000002021,Rogue Hostage,131.343,118,below_avg,Action,1970
1970-01-01 00:00:00.000002021,Rogue Hostage,131.343,118,below_avg,Thriller,1970
1970-01-01 00:00:00.000002018,Fifty Shades Freed,131.193,6769,average,Drama,1970
1970-01-01 00:00:00.000002018,Fifty Shades Freed,131.193,6769,average,Romance,1970
1970-01-01 00:00:00.000002020,Jiu Jitsu,131.142,469,not_popular,Action,1970
1970-01-01 00:00:00.000002020,Jiu Jitsu,131.142,469,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002020,Jiu Jitsu,131.142,469,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002009,Crank: High Voltage,130.416,2199,below_avg,Action,1970
1970-01-01 00:00:00.000002009,Crank: High Voltage,130.416,2199,below_avg,Thriller,1970
1970-01-01 00:00:00.000002009,Crank: High Voltage,130.416,2199,below_avg,Crime,1970
1970-01-01 00:00:00.000002001,The Lord of the Rings: The Fellowship of the Ring,129.852,20602,popular,Adventure,1970
1970-01-01 00:00:00.000002001,The Lord of the Rings: The Fellowship of the Ring,129.852,20602,popular,Fantasy,1970
1970-01-01 00:00:00.000002001,The Lord of the Rings: The Fellowship of the Ring,129.852,20602,popular,Action,1970
1970-01-01 00:00:00.000001998,Mulan,129.338,7900,popular,Animation,1970
1970-01-01 00:00:00.000001998,Mulan,129.338,7900,popular,Family,1970
1970-01-01 00:00:00.000001998,Mulan,129.338,7900,popular,Adventure,1970
1970-01-01 00:00:00.000002011,Thor,129.237,17866,average,Adventure,1970
1970-01-01 00:00:00.000002011,Thor,129.237,17866,average,Fantasy,1970
1970-01-01 00:00:00.000002011,Thor,129.237,17866,average,Action,1970
1970-01-01 00:00:00.000002008,Sex and the City,128.782,1763,average,Comedy,1970
1970-01-01 00:00:00.000002008,Sex and the City,128.782,1763,average,Drama,1970
1970-01-01 00:00:00.000002008,Sex and the City,128.782,1763,average,Romance,1970
1970-01-01 00:00:00.000002021,Masquerade,128.413,56,below_avg,Thriller,1970
1970-01-01 00:00:00.000001989,The Little Mermaid,128.229,6347,popular,Animation,1970
1970-01-01 00:00:00.000001989,The Little Mermaid,128.229,6347,popular,Family,1970
1970-01-01 00:00:00.000001989,The Little Mermaid,128.229,6347,popular,Fantasy,1970
1970-01-01 00:00:00.000002021,More the Merrier,128.13,258,average,Comedy,1970
1970-01-01 00:00:00.000002021,More the Merrier,128.13,258,average,Romance,1970
1970-01-01 00:00:00.000002021,The Exorcism of Carmen Farias,127.856,82,below_avg,Horror,1970
1970-01-01 00:00:00.000002016,Train to Busan,127.755,5492,popular,Action,1970
1970-01-01 00:00:00.000002016,Train to Busan,127.755,5492,popular,Horror,1970
1970-01-01 00:00:00.000002016,Train to Busan,127.755,5492,popular,Thriller,1970
1970-01-01 00:00:00.000002013,Frozen,127.513,14043,popular,Animation,1970
1970-01-01 00:00:00.000002013,Frozen,127.513,14043,popular,Family,1970
1970-01-01 00:00:00.000002013,Frozen,127.513,14043,popular,Adventure,1970
1970-01-01 00:00:00.000002013,Frozen,127.513,14043,popular,Fantasy,1970
1970-01-01 00:00:00.000002012,Naruto Shippuden the Movie: Road to Ninja,127.29,654,popular,Animation,1970
1970-01-01 00:00:00.000002012,Naruto Shippuden the Movie: Road to Ninja,127.29,654,popular,Fantasy,1970
1970-01-01 00:00:00.000002012,Naruto Shippuden the Movie: Road to Ninja,127.29,654,popular,Action,1970
1970-01-01 00:00:00.000002010,Inception,127.131,31077,popular,Action,1970
1970-01-01 00:00:00.000002010,Inception,127.131,31077,popular,Science Fiction,1970
1970-01-01 00:00:00.000002010,Inception,127.131,31077,popular,Adventure,1970
1970-01-01 00:00:00.000002021,Girl in the Basement,127.07,344,popular,Crime,1970
1970-01-01 00:00:00.000002021,Girl in the Basement,127.07,344,popular,Thriller,1970
1970-01-01 00:00:00.000002009,The Proposal,126.976,5314,average,Comedy,1970
1970-01-01 00:00:00.000002009,The Proposal,126.976,5314,average,Romance,1970
1970-01-01 00:00:00.000002009,The Proposal,126.976,5314,average,Drama,1970
1970-01-01 00:00:00.000002020,Goblin Slayer: Goblin's Crown,126.906,159,popular,Animation,1970
1970-01-01 00:00:00.000002020,Goblin Slayer: Goblin's Crown,126.906,159,popular,Adventure,1970
1970-01-01 00:00:00.000002020,Goblin Slayer: Goblin's Crown,126.906,159,popular,Action,1970
1970-01-01 00:00:00.000002020,Goblin Slayer: Goblin's Crown,126.906,159,popular,Fantasy,1970
1970-01-01 00:00:00.000001950,Cinderella,126.858,5560,average,Family,1970
1970-01-01 00:00:00.000001950,Cinderella,126.858,5560,average,Fantasy,1970
1970-01-01 00:00:00.000001950,Cinderella,126.858,5560,average,Animation,1970
1970-01-01 00:00:00.000001950,Cinderella,126.858,5560,average,Romance,1970
1970-01-01 00:00:00.000002021,El amarre,126.596,65,average,Horror,1970
1970-01-01 00:00:00.000002009,The Hangover,126.258,14245,popular,Comedy,1970
1970-01-01 00:00:00.000002005,Charlie and the Chocolate Factory,125.496,12320,average,Adventure,1970
1970-01-01 00:00:00.000002005,Charlie and the Chocolate Factory,125.496,12320,average,Comedy,1970
1970-01-01 00:00:00.000002005,Charlie and the Chocolate Factory,125.496,12320,average,Family,1970
1970-01-01 00:00:00.000002005,Charlie and the Chocolate Factory,125.496,12320,average,Fantasy,1970
1970-01-01 00:00:00.000002018,Jurassic World: Fallen Kingdom,125.44,9639,average,Action,1970
1970-01-01 00:00:00.000002018,Jurassic World: Fallen Kingdom,125.44,9639,average,Adventure,1970
1970-01-01 00:00:00.000002018,Jurassic World: Fallen Kingdom,125.44,9639,average,Science Fiction,1970
1970-01-01 00:00:00.000002017,John Wick: Chapter 2,125.06,9982,popular,Thriller,1970
1970-01-01 00:00:00.000002017,John Wick: Chapter 2,125.06,9982,popular,Action,1970
1970-01-01 00:00:00.000002017,John Wick: Chapter 2,125.06,9982,popular,Crime,1970
1970-01-01 00:00:00.000002021,Mamá o papá,124.712,100,popular,Comedy,1970
1970-01-01 00:00:00.000002021,Mamá o papá,124.712,100,popular,Family,1970
1970-01-01 00:00:00.000002019,Toy Story 4,124.411,7817,popular,Family,1970
1970-01-01 00:00:00.000002019,Toy Story 4,124.411,7817,popular,Adventure,1970
1970-01-01 00:00:00.000002019,Toy Story 4,124.411,7817,popular,Animation,1970
1970-01-01 00:00:00.000002019,Toy Story 4,124.411,7817,popular,Comedy,1970
1970-01-01 00:00:00.000002019,Toy Story 4,124.411,7817,popular,Fantasy,1970
1970-01-01 00:00:00.000002019,Toy Story 4,124.411,7817,popular,Drama,1970
1970-01-01 00:00:00.000002008,Twilight,124.224,11347,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002008,Twilight,124.224,11347,below_avg,Drama,1970
1970-01-01 00:00:00.000002008,Twilight,124.224,11347,below_avg,Romance,1970
1970-01-01 00:00:00.000002014,Kingsman: The Secret Service,124.136,14125,popular,Crime,1970
1970-01-01 00:00:00.000002014,Kingsman: The Secret Service,124.136,14125,popular,Comedy,1970
1970-01-01 00:00:00.000002014,Kingsman: The Secret Service,124.136,14125,popular,Action,1970
1970-01-01 00:00:00.000002014,Kingsman: The Secret Service,124.136,14125,popular,Adventure,1970
1970-01-01 00:00:00.000002021,The Unforgivable,123.798,1185,popular,Drama,1970
1970-01-01 00:00:00.000002021,The Unforgivable,123.798,1185,popular,Crime,1970
1970-01-01 00:00:00.000002013,Pacific Rim,123.369,10377,average,Action,1970
1970-01-01 00:00:00.000002013,Pacific Rim,123.369,10377,average,Science Fiction,1970
1970-01-01 00:00:00.000002013,Pacific Rim,123.369,10377,average,Adventure,1970
1970-01-01 00:00:00.000002020,PAW Patrol: Jet To The Rescue,123.359,131,average,Family,1970
1970-01-01 00:00:00.000002020,PAW Patrol: Jet To The Rescue,123.359,131,average,Animation,1970
1970-01-01 00:00:00.000001997,Titanic,123.007,20674,popular,Drama,1970
1970-01-01 00:00:00.000001997,Titanic,123.007,20674,popular,Romance,1970
1970-01-01 00:00:00.000002012,The Hobbit: An Unexpected Journey,122.885,15731,popular,Adventure,1970
1970-01-01 00:00:00.000002012,The Hobbit: An Unexpected Journey,122.885,15731,popular,Fantasy,1970
1970-01-01 00:00:00.000002012,The Hobbit: An Unexpected Journey,122.885,15731,popular,Action,1970
1970-01-01 00:00:00.000002016,The Conjuring 2,122.749,6649,popular,Horror,1970
1970-01-01 00:00:00.000002016,The Conjuring 2,122.749,6649,popular,Thriller,1970
1970-01-01 00:00:00.000002022,Four to Dinner,122.573,167,below_avg,Comedy,1970
1970-01-01 00:00:00.000002022,Four to Dinner,122.573,167,below_avg,Romance,1970
1970-01-01 00:00:00.000002016,Jack Reacher: Never Go Back,122.302,3914,not_popular,Action,1970
1970-01-01 00:00:00.000002016,Jack Reacher: Never Go Back,122.302,3914,not_popular,Thriller,1970
1970-01-01 00:00:00.000002021,Bordertown: The Mural Murders,122.037,44,average,Crime,1970
1970-01-01 00:00:00.000002021,The Misfits,121.906,223,not_popular,Action,1970
1970-01-01 00:00:00.000002021,The Misfits,121.906,223,not_popular,Thriller,1970
1970-01-01 00:00:00.000002021,Awake,121.733,796,below_avg,Drama,1970
1970-01-01 00:00:00.000002021,Awake,121.733,796,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002021,Awake,121.733,796,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Dhamaka,121.718,52,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Dhamaka,121.718,52,popular,Drama,1970
1970-01-01 00:00:00.000002021,Dhamaka,121.718,52,popular,Crime,1970
1970-01-01 00:00:00.000001999,Fight Club,121.653,23620,popular,Drama,1970
1970-01-01 00:00:00.000002019,The Lion King,121.53,8292,average,Adventure,1970
1970-01-01 00:00:00.000002019,The Lion King,121.53,8292,average,Family,1970
1970-01-01 00:00:00.000002019,The Lion King,121.53,8292,average,Animation,1970
1970-01-01 00:00:00.000002021,Malignant,121.064,1324,average,Thriller,1970
1970-01-01 00:00:00.000002021,Malignant,121.064,1324,average,Horror,1970
1970-01-01 00:00:00.000002021,Malignant,121.064,1324,average,Mystery,1970
1970-01-01 00:00:00.000002010,The Karate Kid,120.968,4848,below_avg,Action,1970
1970-01-01 00:00:00.000002010,The Karate Kid,120.968,4848,below_avg,Adventure,1970
1970-01-01 00:00:00.000002010,The Karate Kid,120.968,4848,below_avg,Drama,1970
1970-01-01 00:00:00.000002010,The Karate Kid,120.968,4848,below_avg,Family,1970
1970-01-01 00:00:00.000002022,¡Qué Despadre!,120.694,2,not_popular,Comedy,1970
1970-01-01 00:00:00.000002022,¡Qué Despadre!,120.694,2,not_popular,Family,1970
1970-01-01 00:00:00.000002022,¡Qué Despadre!,120.694,2,not_popular,Romance,1970
1970-01-01 00:00:00.000002021,Wrong Turn,120.352,687,below_avg,Horror,1970
1970-01-01 00:00:00.000002021,Wrong Turn,120.352,687,below_avg,Thriller,1970
1970-01-01 00:00:00.000002018,Black Panther,119.657,18737,popular,Action,1970
1970-01-01 00:00:00.000002018,Black Panther,119.657,18737,popular,Adventure,1970
1970-01-01 00:00:00.000002018,Black Panther,119.657,18737,popular,Science Fiction,1970
1970-01-01 00:00:00.000002016,A Silent Voice: The Movie,119.623,2828,popular,Animation,1970
1970-01-01 00:00:00.000002016,A Silent Voice: The Movie,119.623,2828,popular,Drama,1970
1970-01-01 00:00:00.000002003,Finding Nemo,119.616,16104,popular,Animation,1970
1970-01-01 00:00:00.000002003,Finding Nemo,119.616,16104,popular,Family,1970
1970-01-01 00:00:00.000002014,Taken 3,119.377,4792,below_avg,Thriller,1970
1970-01-01 00:00:00.000002014,Taken 3,119.377,4792,below_avg,Action,1970
1970-01-01 00:00:00.000002003,The Lord of the Rings: The Return of the King,118.609,19183,popular,Adventure,1970
1970-01-01 00:00:00.000002003,The Lord of the Rings: The Return of the King,118.609,19183,popular,Fantasy,1970
1970-01-01 00:00:00.000002003,The Lord of the Rings: The Return of the King,118.609,19183,popular,Action,1970
1970-01-01 00:00:00.000002003,The Texas Chainsaw Massacre,118.578,2019,below_avg,Horror,1970
1970-01-01 00:00:00.000002021,Vivo,118.092,496,popular,Animation,1970
1970-01-01 00:00:00.000002021,Vivo,118.092,496,popular,Family,1970
1970-01-01 00:00:00.000002021,Vivo,118.092,496,popular,Comedy,1970
1970-01-01 00:00:00.000002020,Batman: Death in the Family,118.044,312,popular,Animation,1970
1970-01-01 00:00:00.000002020,Batman: Death in the Family,118.044,312,popular,Action,1970
1970-01-01 00:00:00.000002019,Weathering with You,117.822,1374,popular,Animation,1970
1970-01-01 00:00:00.000002019,Weathering with You,117.822,1374,popular,Drama,1970
1970-01-01 00:00:00.000002019,Weathering with You,117.822,1374,popular,Fantasy,1970
1970-01-01 00:00:00.000002019,Weathering with You,117.822,1374,popular,Romance,1970
1970-01-01 00:00:00.000002004,The Incredibles,117.476,14931,popular,Action,1970
1970-01-01 00:00:00.000002004,The Incredibles,117.476,14931,popular,Adventure,1970
1970-01-01 00:00:00.000002004,The Incredibles,117.476,14931,popular,Animation,1970
1970-01-01 00:00:00.000002004,The Incredibles,117.476,14931,popular,Family,1970
1970-01-01 00:00:00.000002021,Coming 2 America,117.429,1738,average,Comedy,1970
1970-01-01 00:00:00.000002021,Spoiled Brats,117.336,252,below_avg,Comedy,1970
1970-01-01 00:00:00.000002008,Iron Man,117.145,22335,popular,Action,1970
1970-01-01 00:00:00.000002008,Iron Man,117.145,22335,popular,Science Fiction,1970
1970-01-01 00:00:00.000002008,Iron Man,117.145,22335,popular,Adventure,1970
1970-01-01 00:00:00.000002021,Plan A,117.01,38,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Escape Room: Tournament of Champions,116.753,1029,average,Horror,1970
1970-01-01 00:00:00.000002021,Escape Room: Tournament of Champions,116.753,1029,average,Thriller,1970
1970-01-01 00:00:00.000002021,Escape Room: Tournament of Champions,116.753,1029,average,Mystery,1970
1970-01-01 00:00:00.000001997,Batman & Robin,116.71,4044,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000001997,Batman & Robin,116.71,4044,not_popular,Action,1970
1970-01-01 00:00:00.000001997,Batman & Robin,116.71,4044,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002012,Abraham Lincoln: Vampire Hunter,116.62,2728,not_popular,Action,1970
1970-01-01 00:00:00.000002012,Abraham Lincoln: Vampire Hunter,116.62,2728,not_popular,Fantasy,1970
